category id,gene,locus tag,category1,category2,category3,category4,category5
SW 4.2.1.5,BSU_10290,yhfN,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_22050,bpsA,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_40820,yyaL,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_36570,ywnG,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_13380,ykoS,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_40280,yycO,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_07540,yfmA,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_07660,yflJ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_32850,fadM,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_07140,yetF,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_22040,bpsB,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_38380,ywbB,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_13060,ykjA,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_18270,ynzE,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_33550,yvaC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_12400,yjnA,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_03110,ycgH,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_36190,ywqJ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_29150,ytwI,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_30710,ythA,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_27420,yrrI,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_32720,yurZ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_17830,yndM,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_31290,yugT,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_30850,ytdA,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_13440,ykoY,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_31590,yufS,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_27690,yrzE,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_31322,yugO,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_23940,yqjB,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_27290,yrzA,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_11510,yjbE,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_08779,ygzC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_35040,yvnB,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_40290,yycN,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_40460,yyzB,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_22869,ypzI,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_14830,ylaM,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_18200,nrnB,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_24510,yqhO,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_24480,yqhR,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_23320,ypzC,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_11809,yjcZ,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_36030,ywrK,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_30739,ytzL,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_17320,ymaF,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_07620,yflN,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_19670,yodN,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_18620,yoaI,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_13390,ykoT,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_09350,yhdB,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_32859,yuzM,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_24880,yqgO,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_32100,yumB,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.1.5,BSU_10009,yhzF,Lifestyles,Sporulation,Sporulation proteins,Newly identified sporulation proteins (based on transcription profiling),
SW 4.2.2,BSU_10810,yisP,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_05050,lrpA,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_35260,ftsE,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_04100,kipR,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_11460,oppD,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_11450,oppC,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_35250,ftsX,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_31470,kapD,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_11540,pepF,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_05060,lrpB,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_24220,spo0A,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_00320,yaaT,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_33660,rghR,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_11430,oppA,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_11470,oppF,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_06839,phrH,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_27920,obg,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2,BSU_11440,oppB,Lifestyles,Sporulation,phosphorelay,,
SW 4.2.2.1,BSU_13660,kinD,Lifestyles,Sporulation,phosphorelay,The kinases,
SW 4.2.2.1,BSU_14490,kinC,Lifestyles,Sporulation,phosphorelay,The kinases,
SW 4.2.2.1,BSU_13990,kinA,Lifestyles,Sporulation,phosphorelay,The kinases,
SW 4.2.2.1,BSU_31450,kinB,Lifestyles,Sporulation,phosphorelay,The kinases,
SW 4.2.2.1,BSU_13530,kinE,Lifestyles,Sporulation,phosphorelay,The kinases,
SW 4.2.2.2,BSU_15960,sivC,Lifestyles,Sporulation,phosphorelay,Proteins controlling the activity of the kinases,
SW 4.2.2.2,BSU_31460,kapB,Lifestyles,Sporulation,phosphorelay,Proteins controlling the activity of the kinases,
SW 4.2.2.2,BSU_04080,pxpB,Lifestyles,Sporulation,phosphorelay,Proteins controlling the activity of the kinases,
SW 4.2.2.2,BSU_25690,sda,Lifestyles,Sporulation,phosphorelay,Proteins controlling the activity of the kinases,
SW 4.2.2.2,BSU_31080,bslA,Lifestyles,Sporulation,phosphorelay,Proteins controlling the activity of the kinases,
SW 4.2.2.2,BSU_01560,kbaA,Lifestyles,Sporulation,phosphorelay,Proteins controlling the activity of the kinases,
SW 4.2.2.2,BSU_04090,pxpC,Lifestyles,Sporulation,phosphorelay,Proteins controlling the activity of the kinases,
SW 4.2.2.2,BSU_37800,sivA,Lifestyles,Sporulation,phosphorelay,Proteins controlling the activity of the kinases,
SW 4.2.2.3,BSU_37130,spo0F,Lifestyles,Sporulation,phosphorelay,The phosphotransferases,
SW 4.2.2.3,BSU_27930,spo0B,Lifestyles,Sporulation,phosphorelay,The phosphotransferases,
SW 4.2.2.4,BSU_24220,spo0A,Lifestyles,Sporulation,phosphorelay,The ultimate target,
SW 4.2.2.5,BSU_06830,rapH,Lifestyles,Sporulation,phosphorelay,Phosphatases controlling the phosphorelay,
SW 4.2.2.5,BSU_13640,spo0E,Lifestyles,Sporulation,phosphorelay,Phosphatases controlling the phosphorelay,
SW 4.2.2.5,BSU_17920,ynzD,Lifestyles,Sporulation,phosphorelay,Phosphatases controlling the phosphorelay,
SW 4.2.2.5,BSU_25830,rapE,Lifestyles,Sporulation,phosphorelay,Phosphatases controlling the phosphorelay,
SW 4.2.2.5,BSU_36690,rapB,Lifestyles,Sporulation,phosphorelay,Phosphatases controlling the phosphorelay,
SW 4.2.2.5,BSU_12430,rapA,Lifestyles,Sporulation,phosphorelay,Phosphatases controlling the phosphorelay,
SW 4.2.2.5,BSU_10730,yisI,Lifestyles,Sporulation,phosphorelay,Phosphatases controlling the phosphorelay,
SW 4.2.2.6,BSU_12440,phrA,Lifestyles,Sporulation,phosphorelay,Other protein controlling the activity of the phosphorelay,
SW 4.2.2.6,BSU_17020,ymcA,Lifestyles,Sporulation,phosphorelay,Other protein controlling the activity of the phosphorelay,
SW 4.2.2.6,BSU_00320,yaaT,Lifestyles,Sporulation,phosphorelay,Other protein controlling the activity of the phosphorelay,
SW 4.2.2.6,BSU_14990,ylbF,Lifestyles,Sporulation,phosphorelay,Other protein controlling the activity of the phosphorelay,
SW 4.2.2.6,BSU_25840,phrE,Lifestyles,Sporulation,phosphorelay,Other protein controlling the activity of the phosphorelay,
SW 4.2.2.6,BSU_06839,phrH,Lifestyles,Sporulation,phosphorelay,Other protein controlling the activity of the phosphorelay,
SW 4.2.3,BSU_36770,spoIIT,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_16980,spoVS,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_08760,spo0M,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_40970,parA,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_16910,rodZ,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_40960,parB,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_28060,spoIIB,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_00880,disA,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_00490,spoVG,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_41030,jag,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_15310,spoIIGA,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_24660,spoIIIL,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_12820,spoIISB,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_16800,spoIIIE,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_36130,ywrA,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_41040,yidC1,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_38130,ywcE,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_29070,ytaF,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.3,BSU_31010,floT,Lifestyles,Sporulation,Sporulation/ other,,
SW 4.2.4.1,BSU_35810,gerBB,Lifestyles,Sporulation,Germination,Germinant receptors,
SW 4.2.4.1,BSU_35820,gerBC,Lifestyles,Sporulation,Germination,Germinant receptors,
SW 4.2.4.1,BSU_03710,gerKC,Lifestyles,Sporulation,Germination,Germinant receptors,
SW 4.2.4.1,BSU_03720,gerKB,Lifestyles,Sporulation,Germination,Germinant receptors,
SW 4.2.4.1,BSU_33070,gerAC,Lifestyles,Sporulation,Germination,Germinant receptors,
SW 4.2.4.1,BSU_33050,gerAA,Lifestyles,Sporulation,Germination,Germinant receptors,
SW 4.2.4.1,BSU_35800,gerBA,Lifestyles,Sporulation,Germination,Germinant receptors,
SW 4.2.4.1,BSU_03700,gerKA,Lifestyles,Sporulation,Germination,Germinant receptors,
SW 4.2.4.1,BSU_33060,gerAB,Lifestyles,Sporulation,Germination,Germinant receptors,
SW 4.2.4.1,BSU_03690,gerKD,Lifestyles,Sporulation,Germination,Germinant receptors,
SW 4.2.4.2,BSU_16799,ylzJ,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_14800,ylaJ,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_02600,cwlJ,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_10710,gerPB,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_37920,gerQ,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_13830,ykvU,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_29500,gerW,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_23410,spoVAD,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_34990,lgt,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_16700,swsB,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_25540,gpr,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_22930,sleB,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_23402,spoVAEB,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_10720,gerPA,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_10700,gerPC,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_02070,csgA,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_09150,yhcN,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_28410,gerE,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_10690,gerPD,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_01550,gerD,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_28380,gerM,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_16790,tepA,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_38130,ywcE,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_04110,lipC,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_10680,gerPE,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_03930,gdh,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_15770,prkC,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_23401,spoVAEA,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_22920,ypeB,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_10670,gerPF,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.4.2,BSU_19490,gerT,Lifestyles,Sporulation,Germination,Additional germination proteins,
SW 4.2.5,BSU_07770,yfkS,Lifestyles,Sporulation,Germination/ based on similarity,,
SW 4.2.5,BSU_17760,yndE,Lifestyles,Sporulation,Germination/ based on similarity,,
SW 4.2.5,BSU_17740,ynzB,Lifestyles,Sporulation,Germination/ based on similarity,,
SW 4.2.5,BSU_17750,yndD,Lifestyles,Sporulation,Germination/ based on similarity,,
SW 4.2.5,BSU_07760,yfkT,Lifestyles,Sporulation,Germination/ based on similarity,,
SW 4.2.5,BSU_07780,yfkR,Lifestyles,Sporulation,Germination/ based on similarity,,
SW 4.2.5,BSU_07790,yfkQ,Lifestyles,Sporulation,Germination/ based on similarity,,
SW 4.2.5,BSU_17770,yndF,Lifestyles,Sporulation,Germination/ based on similarity,,
