gene,scaffold,gene_id,gene_description,category,header,subheader,module,auxiliary_score,amg_flags,virus.tax.id,virus.name,virus.lineage,refseq.id,KEGG.GENOME,KEGG.DISEASE,DISEASE,host.tax.id,host.name,host.lineage,domain,phylum,class,order,family.etc,pmid,evidence,sample.type,source.organism
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031903.1_145,NC_031903.1,NA,NA,NA,NA,NA,NA,1,MK,1883365,Synechococcus phage S-CAM22,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_031903,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031903.1_167,NC_031903.1,NA,NA,NA,NA,NA,NA,1,MK,1883365,Synechococcus phage S-CAM22,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_031903,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031903.1_179,NC_031903.1,NA,NA,NA,NA,NA,NA,1,MK,1883365,Synechococcus phage S-CAM22,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_031903,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031903.1_182,NC_031903.1,NA,NA,NA,NA,NA,NA,1,MK,1883365,Synechococcus phage S-CAM22,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_031903,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031903.1_194,NC_031903.1,NA,NA,NA,NA,NA,NA,1,MKF,1883365,Synechococcus phage S-CAM22,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_031903,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_18,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MKE,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_31,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MK,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_34,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MK,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_107,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MK,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_108,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MK,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_111,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MK,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_112,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MK,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_125,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MK,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_128,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MK,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_129,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MK,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_206,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MK,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_218,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MKB,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_219,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MKB,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_220,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MKB,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031906.1_235,NC_031906.1,NA,NA,NA,NA,NA,NA,1,MKF,1883366,Synechococcus phage S-CAM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Charybdisvirus; Synechococcus virus SCAM3,NC_031906,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031909.1_102,NC_031909.1,NA,NA,NA,NA,NA,NA,1,MK,1541686,Campylobacter phage PC14,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Eucampyvirinae; Fletchervirus; unclassified Fletchervirus,NC_031909,NA,NA,NA,197,Campylobacter jejuni,Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Campylobacter,Bacteria,Proteobacteria,delta/epsilon subdivisions,Epsilonproteobacteria,Campylobacterales; Campylobacteraceae; Campylobacter,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031909.1_130,NC_031909.1,NA,NA,NA,NA,NA,NA,1,MKE,1541686,Campylobacter phage PC14,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Eucampyvirinae; Fletchervirus; unclassified Fletchervirus,NC_031909,NA,NA,NA,197,Campylobacter jejuni,Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Campylobacter,Bacteria,Proteobacteria,delta/epsilon subdivisions,Epsilonproteobacteria,Campylobacterales; Campylobacteraceae; Campylobacter,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031909.1_145,NC_031909.1,NA,NA,NA,NA,NA,NA,1,MK,1541686,Campylobacter phage PC14,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Eucampyvirinae; Fletchervirus; unclassified Fletchervirus,NC_031909,NA,NA,NA,197,Campylobacter jejuni,Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Campylobacter,Bacteria,Proteobacteria,delta/epsilon subdivisions,Epsilonproteobacteria,Campylobacterales; Campylobacteraceae; Campylobacter,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031918.1_33,NC_031918.1,K02338,dnaN; DNA polymerase III subunit beta [EC:2.7.7.7],MISC,Information systems,NA,"DNA polymerase III complex, bacteria",1,M,1813769,Salmonella phage 64795_sal3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_031918,NA,NA,NA,28901,Salmonella enterica,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae; Salmonella,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031918.1_33,NC_031918.1,K02338,dnaN;DNA polymerase III subunit beta,MISC,DNA replication,NA,Genetics,1,M,1813769,Salmonella phage 64795_sal3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_031918,NA,NA,NA,28901,Salmonella enterica,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae; Salmonella,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031922.1_13,NC_031922.1,NA,NA,NA,NA,NA,NA,1,MKE,1883369,Synechococcus phage S-CAM9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Kanaloavirus; Synechococcus virus SCAM9,NC_031922,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031922.1_21,NC_031922.1,NA,NA,NA,NA,NA,NA,1,MK,1883369,Synechococcus phage S-CAM9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Kanaloavirus; Synechococcus virus SCAM9,NC_031922,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031922.1_27,NC_031922.1,NA,NA,NA,NA,NA,NA,1,MKB,1883369,Synechococcus phage S-CAM9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Kanaloavirus; Synechococcus virus SCAM9,NC_031922,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031922.1_28,NC_031922.1,NA,NA,NA,NA,NA,NA,1,MKB,1883369,Synechococcus phage S-CAM9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Kanaloavirus; Synechococcus virus SCAM9,NC_031922,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031922.1_29,NC_031922.1,GT25,"GT25 lipopolysaccharide beta-1,4-galactosyltransferase (EC 2.4.1.-); beta-1,3-glucosyltransferase (EC 2.4.1.-); beta-1,2-glucosyltransferase (EC 2.4.1.-); beta-1,2-galactosyltransferase (EC 2.4.1.-); LPS beta-1,4-galactosyltransferase (EC 2.4.1.-); occidiofungin beta-xylosyltransferase (EC 2.4.2.-); UDP-Gal:procollagen beta-galactosyltransferase (EC 2.4.1.50)",carbon utilization,CAZY,NA,GlycosylTransferases,1,MKB,1883369,Synechococcus phage S-CAM9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Kanaloavirus; Synechococcus virus SCAM9,NC_031922,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031922.1_34,NC_031922.1,NA,NA,NA,NA,NA,NA,1,MK,1883369,Synechococcus phage S-CAM9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Kanaloavirus; Synechococcus virus SCAM9,NC_031922,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031922.1_39,NC_031922.1,NA,NA,NA,NA,NA,NA,1,MK,1883369,Synechococcus phage S-CAM9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Kanaloavirus; Synechococcus virus SCAM9,NC_031922,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031922.1_86,NC_031922.1,NA,NA,NA,NA,NA,NA,1,MK,1883369,Synechococcus phage S-CAM9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Kanaloavirus; Synechococcus virus SCAM9,NC_031922,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031922.1_87,NC_031922.1,NA,NA,NA,NA,NA,NA,1,MK,1883369,Synechococcus phage S-CAM9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Kanaloavirus; Synechococcus virus SCAM9,NC_031922,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031922.1_127,NC_031922.1,NA,NA,NA,NA,NA,NA,1,MK,1883369,Synechococcus phage S-CAM9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Kanaloavirus; Synechococcus virus SCAM9,NC_031922,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031922.1_134,NC_031922.1,NA,NA,NA,NA,NA,NA,1,MK,1883369,Synechococcus phage S-CAM9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Kanaloavirus; Synechococcus virus SCAM9,NC_031922,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031922.1_164,NC_031922.1,NA,NA,NA,NA,NA,NA,1,MK,1883369,Synechococcus phage S-CAM9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Kanaloavirus; Synechococcus virus SCAM9,NC_031922,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_031922.1_167,NC_031922.1,NA,NA,NA,NA,NA,NA,1,MKB,1883369,Synechococcus phage S-CAM9,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Kanaloavirus; Synechococcus virus SCAM9,NC_031922,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae; Synechococcus,NA,RefSeq,NA,NA
