refseq.id	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral replication genes	Viral genes with unknown function	Viral hypothetical genes	Viral genes with host benefits	Viral structure genes	Viral genes with viral benefits
NC_031261.1	0	FALSE	0	81	2	1	FALSE	0.012345679	4	59	13	2	0	3
NC_031262.1	0	FALSE	0	86	5	0	FALSE	0.023255814	6	67	9	2	0	2
NC_031263.1	0	FALSE	0	87	3	0	FALSE	0.011494253	9	65	8	1	2	2
NC_031264.1	0	FALSE	0	78	10	0	FALSE	0.012820513	5	21	47	2	2	1
NC_031265.1	0	FALSE	0	78	7	0	FALSE	0.012820513	2	61	12	2	0	1
NC_031266.1	0	FALSE	0	66	2	0	FALSE	0.03030303	4	44	11	3	1	3
NC_031267.1	0	FALSE	0	65	6	2	FALSE	0	4	36	22	0	0	3
NC_031269.1	0	FALSE	0	82	6	0	FALSE	0.012195122	3	57	19	2	0	1
NC_031271.1	0	FALSE	0	49	0	0	FALSE	0.040816327	12	24	7	2	1	3
NC_031274.1	0	FALSE	0	73	1	1	FALSE	0.02739726	10	46	15	2	0	0
NC_031277.1	0	FALSE	0	84	1	0	FALSE	0.035714286	8	60	9	3	2	2
NC_031279.1	0	FALSE	0	83	3	1	FALSE	0.036144578	9	56	11	3	2	2
NC_031280.1	0	FALSE	0	161	9	1	FALSE	0.031055901	9	57	80	10	3	2
NC_031281.1	0	FALSE	0	63	2	0	FALSE	0.031746032	5	47	6	3	1	1
NC_031900.1	0	FALSE	0	220	7	19	FALSE	0.072727273	20	154	14	25	4	3
NC_031901.1	0	FALSE	0	70	8	0	FALSE	0.014285714	4	40	20	3	2	1
NC_031902.1	0	FALSE	0	182	12	1	FALSE	0.082417582	13	120	18	23	1	7
NC_031903.1	0	FALSE	0	198	6	16	FALSE	0.085858586	21	133	12	25	6	1
NC_031904.1	0	FALSE	0	91	3	0	FALSE	0.032967033	1	65	22	3	0	0
NC_031905.1	0	FALSE	0	63	0	0	FALSE	0	1	53	8	0	0	1
NC_031906.1	0	FALSE	0	238	14	15	FALSE	0.075630252	22	143	36	27	5	5
NC_031907.1	0	FALSE	0	53	1	0	FALSE	0.037735849	4	30	13	4	1	1
NC_031908.1	0	FALSE	0	54	2	0	FALSE	0	5	23	25	0	1	0
NC_031909.1	0	FALSE	0	174	16	3	FALSE	0.022988506	23	104	17	9	4	17
NC_031910.1	0	FALSE	0	69	3	0	FALSE	0	5	45	15	2	1	1
NC_031911.1	0	FALSE	0	52	4	0	FALSE	0	1	43	6	1	0	1
NC_031912.1	0	FALSE	0	94	3	0	FALSE	0.031914894	1	67	23	3	0	0
NC_031913.1	0	FALSE	0	65	8	0	FALSE	0.030769231	4	41	15	3	1	1
NC_031914.1	0	FALSE	0	93	3	0	FALSE	0.032258065	1	67	22	3	0	0
NC_031915.1	0	FALSE	0	53	3	0	FALSE	0.056603774	3	38	7	3	2	0
NC_031917.1	0	FALSE	0	69	8	0	FALSE	0.014492754	1	38	27	2	1	0
NC_031918.1	0	FALSE	0	75	18	1	FALSE	0.053333333	1	49	18	4	2	1
NC_031919.1	0	FALSE	0	63	0	0	FALSE	0	1	53	8	0	0	1
NC_031920.1	0	FALSE	0	68	6	0	FALSE	0	6	40	17	2	1	2
NC_031921.1	0	FALSE	0	63	0	0	FALSE	0	1	53	8	0	0	1
NC_031922.1	0	FALSE	0	215	10	23	FALSE	0.111627907	21	112	43	33	4	2
NC_031923.1	0	FALSE	0	66	5	0	FALSE	0	4	42	17	2	1	0
NC_031924.1	0	FALSE	0	88	14	1	FALSE	0.045454545	1	60	20	4	2	1
NC_031925.1	0	FALSE	0	64	8	0	FALSE	0.015625	0	48	13	1	1	1
NC_031926.1	0	FALSE	0	63	4	0	FALSE	0.015873016	1	51	8	2	0	1
NC_031927.1	0	FALSE	0	265	12	10	FALSE	0.056603774	21	124	89	24	4	3
NC_031928.1	0	FALSE	0	271	12	0	FALSE	0.025830258	32	158	24	30	11	16
NC_031929.1	0	FALSE	0	68	4	0	FALSE	0	6	42	16	2	1	1
NC_031930.1	0	FALSE	0	71	6	0	FALSE	0.028169014	3	59	4	5	0	0
NC_031931.1	0	FALSE	0	94	3	0	FALSE	0.031914894	1	67	23	3	0	0
NC_031932.1	0	FALSE	0	63	0	0	FALSE	0	1	53	8	0	0	1
NC_031933.1	0	FALSE	0	165	10	1	FALSE	0.084848485	13	106	17	22	1	6
NC_031934.1	0	FALSE	0	264	14	0	FALSE	0.034090909	32	149	25	31	12	15
NC_031935.1	0	FALSE	0	228	8	15	FALSE	0.057017544	19	156	24	23	4	2
NC_031936.1	0	FALSE	0	79	2	1	FALSE	0.025316456	4	39	30	3	0	3
NC_031937.1	0	FALSE	0	51	0	0	FALSE	0.058823529	17	17	5	3	3	6
NC_031938.1	0	FALSE	0	63	0	0	FALSE	0	1	53	8	0	0	1
NC_031939.1	0	FALSE	0	127	3	1	FALSE	0.039370079	10	95	11	8	1	2
NC_031940.1	0	FALSE	0	127	10	0	FALSE	0.023622047	14	48	45	11	4	5
NC_031941.1	0	FALSE	0	54	4	0	FALSE	0.018518519	5	26	19	2	1	1
NC_031942.1	0	FALSE	0	69	7	0	FALSE	0.014492754	7	43	15	2	1	1
NC_031943.1	0	FALSE	0	56	0	0	FALSE	0.035714286	17	23	4	2	3	7
NC_031944.1	0	FALSE	0	203	6	22	FALSE	0.098522167	22	120	23	29	6	3
NC_031945.1	0	FALSE	0	63	0	0	FALSE	0	1	53	8	0	0	1
NC_031946.1	0	FALSE	0	63	13	1	FALSE	0.079365079	12	35	8	6	0	2
NC_034248.1	0	FALSE	0	169	10	2	FALSE	0.029585799	16	35	110	7	0	1
NC_041831.1	0	FALSE	0	28	2	2	FALSE	0.035714286	4	14	4	4	1	1
NC_041832.1	0	FALSE	0	24	4	0	FALSE	0.083333333	1	13	8	2	0	0
NC_041833.1	0	FALSE	0	64	8	1	TRUE	0.078125	11	29	15	8	1	0
NC_041834.1	0	FALSE	0	32	2	3	FALSE	0.09375	4	17	7	3	1	0
NC_041835.1	0	FALSE	0	2	0	0	FALSE	0	0	1	1	0	0	0
NC_041836.1	0	FALSE	0	1	0	0	FALSE	0	0	0	1	0	0	0
NC_041837.1	0	FALSE	0	1	0	0	FALSE	0	0	1	0	0	0	0
NC_041838.1	0	FALSE	0	1	0	0	FALSE	0	0	1	0	0	0	0
NC_041839.1	0	FALSE	0	1	0	0	FALSE	0	0	0	1	0	0	0
NC_041840.1	0	FALSE	0	1	0	0	FALSE	0	0	0	1	0	0	0
NC_041841.1	0	FALSE	0	1	0	0	FALSE	0	0	0	1	0	0	0
NC_041842.1	0	FALSE	0	1	0	0	FALSE	0	0	0	1	0	0	0
NC_041844.1	0	FALSE	0	207	9	2	FALSE	0.019323671	5	169	24	6	0	3
NC_041845.1	0	FALSE	0	74	0	0	FALSE	0	2	51	17	4	0	0
NC_041846.1	0	FALSE	0	142	10	0	TRUE	0.028169014	6	111	16	5	1	3
NC_041847.1	0	FALSE	0	101	9	0	FALSE	0.01980198	6	77	14	2	0	2
NC_041848.1	0	FALSE	0	43	5	0	FALSE	0.139534884	7	7	8	12	4	5
NC_041849.1	0	FALSE	0	80	6	0	FALSE	0.025	9	60	6	3	1	1
NC_041850.1	0	FALSE	0	135	14	0	TRUE	0.02962963	6	105	15	5	1	3
NC_041851.1	0	FALSE	0	56	2	0	FALSE	0.035714286	3	42	5	3	0	3
NC_041852.1	0	FALSE	0	86	4	0	FALSE	0.011627907	9	65	9	1	1	1
NC_041853.1	0	FALSE	0	75	1	0	FALSE	0.013333333	7	56	9	1	1	1
NC_041854.1	0	FALSE	0	56	2	0	FALSE	0	12	34	7	0	0	3
NC_041855.1	0	FALSE	0	97	7	0	FALSE	0.020618557	7	71	14	2	0	3
NC_041856.1	0	FALSE	0	74	3	0	FALSE	0.027027027	9	50	10	3	1	1
NC_041857.1	0	FALSE	0	77	6	0	FALSE	0.012987013	4	64	5	2	1	1
NC_041858.1	0	FALSE	0	81	6	0	FALSE	0.037037037	4	59	13	4	0	1
NC_041859.1	0	FALSE	0	64	4	0	FALSE	0	1	50	11	1	0	1
NC_041860.1	0	FALSE	0	72	5	0	FALSE	0.027777778	9	52	6	3	2	0
NC_041861.1	0	FALSE	0	86	3	0	FALSE	0.011627907	7	60	14	3	1	1
NC_041862.1	0	FALSE	0	187	2	2	FALSE	0.037433155	10	143	18	10	5	1
NC_041863.1	0	FALSE	0	267	12	0	FALSE	0.052434457	32	153	21	34	13	14
NC_041864.1	0	FALSE	0	248	12	0	FALSE	0.056451613	32	136	19	34	13	14
NC_041865.1	0	FALSE	0	92	6	0	FALSE	0	4	79	4	2	1	2
NC_041866.1	0	FALSE	0	78	2	0	FALSE	0.012820513	4	43	27	2	1	1
NC_041867.1	0	FALSE	0	64	4	0	FALSE	0.03125	6	40	11	2	2	3
NC_041868.1	0	FALSE	0	62	4	0	FALSE	0.048387097	2	14	38	5	2	1
NC_041869.1	0	FALSE	0	217	4	2	FALSE	0.036866359	13	164	21	12	2	5
NC_041870.1	0	FALSE	0	94	6	0	FALSE	0	4	81	4	2	1	2
NC_041871.1	0	FALSE	0	206	6	2	FALSE	0.038834951	13	163	11	12	2	5
NC_041872.1	0	FALSE	0	90	3	0	FALSE	0.033333333	1	66	20	3	0	0
NC_041873.1	0	FALSE	0	77	5	0	FALSE	0.051948052	6	52	10	6	1	2
NC_041874.1	0	FALSE	0	75	5	0	FALSE	0.066666667	7	52	6	7	1	2
NC_041875.1	0	FALSE	0	53	2	0	FALSE	0	1	41	11	0	0	0
NC_041876.1	0	FALSE	0	63	4	0	FALSE	0	4	39	17	1	1	1
NC_041877.1	0	FALSE	0	127	2	1	FALSE	0.039370079	6	37	77	6	0	1
NC_041878.1	0	FALSE	0	593	22	3	FALSE	0.043844857	24	464	65	32	2	6
NC_041879.1	0	FALSE	0	85	6	0	TRUE	0.011764706	11	30	40	2	0	2
NC_041880.1	0	FALSE	0	212	4	0	FALSE	0.023584906	11	64	126	9	0	2
NC_041881.1	0	FALSE	0	233	16	7	FALSE	0.060085837	27	63	111	23	5	4
NC_041882.1	0	FALSE	0	65	4	0	FALSE	0.015384615	5	49	6	2	1	2
NC_041883.1	0	FALSE	0	72	8	0	FALSE	0.013888889	3	54	11	2	0	2
NC_041884.1	0	FALSE	0	328	2	2	FALSE	0.021341463	11	48	258	8	0	3
NC_041885.1	0	FALSE	0	47	0	0	FALSE	0	12	10	23	0	1	1
NC_041886.1	0	FALSE	0	93	1	0	FALSE	0.021505376	7	66	15	2	2	1
NC_041887.1	0	FALSE	0	278	4	2	FALSE	0.014388489	12	75	185	5	0	1
NC_041888.1	0	FALSE	0	74	4	0	FALSE	0.013513514	3	47	20	2	0	2
NC_041889.1	0	FALSE	0	86	0	1	FALSE	0	2	66	16	0	1	1
NC_041890.1	0	FALSE	0	50	2	1	TRUE	0.04	5	31	9	3	1	1
NC_041891.1	0	FALSE	0	61	4	0	FALSE	0.032786885	5	42	10	3	0	1
NC_041892.1	0	FALSE	0	54	2	1	TRUE	0.055555556	5	34	9	4	1	1
NC_041893.1	0	FALSE	0	63	6	1	FALSE	0.047619048	5	42	12	4	0	0
NC_041894.1	0	FALSE	0	58	4	1	TRUE	0.034482759	6	35	14	3	0	0
NC_041895.1	0	FALSE	0	70	4	0	FALSE	0.014285714	6	45	16	2	0	1
NC_041896.1	0	FALSE	0	169	16	3	FALSE	0.029585799	23	99	18	11	4	14
NC_041897.1	0	FALSE	0	68	6	0	FALSE	0.029411765	1	50	14	2	1	0
NC_041898.1	0	FALSE	0	67	6	0	FALSE	0.029850746	1	45	17	2	1	1
NC_041899.1	0	FALSE	0	169	9	1	FALSE	0.071005917	14	98	30	19	1	7
NC_041900.1	0	FALSE	0	74	13	0	FALSE	0.013513514	2	54	11	3	2	2
NC_041901.1	0	FALSE	0	214	4	0	FALSE	0.023364486	10	179	17	6	1	1
NC_041902.1	0	FALSE	0	105	6	0	FALSE	0	5	77	18	2	1	2
NC_041903.1	0	FALSE	0	165	6	1	FALSE	0.018181818	9	134	10	6	3	3
NC_041904.1	0	FALSE	0	170	6	1	FALSE	0.017647059	9	139	10	6	3	3
NC_041905.1	0	FALSE	0	48	0	0	FALSE	0.020833333	13	29	4	1	0	1
NC_041906.1	0	FALSE	0	78	2	0	FALSE	0.012820513	9	62	5	1	1	0
NC_041907.1	0	FALSE	0	91	10	0	FALSE	0.010989011	9	72	7	1	1	1
NC_041908.1	0	FALSE	0	82	3	3	FALSE	0.06097561	2	65	6	6	2	1
NC_041909.1	0	FALSE	0	64	8	0	TRUE	0.03125	8	44	5	2	2	3
NC_041910.1	0	FALSE	0	103	1	0	FALSE	0	11	77	13	1	0	1
NC_041911.1	0	FALSE	0	285	41	2	FALSE	0.038596491	13	92	164	11	0	5
NC_041912.1	0	FALSE	0	50	2	0	FALSE	0	13	11	24	0	1	1
NC_041913.1	0	FALSE	0	162	7	1	FALSE	0.080246914	14	40	80	20	1	7
NC_041914.1	0	FALSE	0	48	0	0	FALSE	0.020833333	13	29	4	1	0	1
NC_041915.1	0	FALSE	0	49	0	0	FALSE	0.020408163	13	30	4	1	0	1
NC_041916.1	0	FALSE	0	219	33	0	FALSE	0.00913242	9	186	19	2	0	3
NC_041917.1	0	FALSE	0	548	23	2	FALSE	0.051094891	25	430	51	36	2	4
NC_041918.1	0	FALSE	0	75	0	0	FALSE	0.04	3	30	37	4	1	0
NC_041919.1	0	FALSE	0	268	10	1	FALSE	0.048507463	30	152	22	34	12	18
NC_041920.1	0	FALSE	0	271	12	0	FALSE	0.051660517	32	154	24	34	13	14
NC_041921.1	0	FALSE	0	123	8	5	FALSE	0.06504065	7	30	76	9	0	1
NC_041922.1	0	FALSE	0	119	3	2	FALSE	0.042016807	10	84	14	8	1	2
NC_041923.1	0	FALSE	0	124	4	2	FALSE	0.040322581	10	91	12	8	1	2
NC_041924.1	0	FALSE	0	89	2	0	FALSE	0.02247191	4	73	7	3	1	1
NC_041925.1	0	FALSE	0	96	22	0	FALSE	0.010416667	2	47	43	3	1	0
NC_041926.1	0	FALSE	0	54	2	0	FALSE	0.018518519	4	28	10	8	1	3
NC_041927.1	0	FALSE	0	196	4	3	FALSE	0.020408163	12	46	133	4	0	1
NC_041928.1	0	FALSE	0	200	8	2	TRUE	0.06	9	144	26	15	5	1
NC_041929.1	0	FALSE	0	339	30	6	FALSE	0.029498525	24	261	25	19	5	5
NC_041930.1	0	FALSE	0	70	1	0	FALSE	0.014285714	4	57	6	3	0	0
NC_041931.1	0	FALSE	0	68	1	0	FALSE	0.014705882	4	54	7	3	0	0
NC_041932.1	0	FALSE	0	75	3	0	FALSE	0.013333333	4	59	8	3	0	1
NC_041933.1	0	FALSE	0	73	3	0	FALSE	0.01369863	4	56	9	3	0	1
NC_041934.1	0	FALSE	0	87	0	0	FALSE	0.011494253	4	70	12	1	0	0
NC_041935.1	0	FALSE	0	86	8	0	TRUE	0.058139535	6	57	11	5	1	6
NC_041936.1	0	FALSE	0	268	10	0	FALSE	0.029850746	29	155	31	28	11	14
NC_041937.1	0	FALSE	0	219	5	3	FALSE	0.02739726	14	155	35	9	2	4
NC_041938.1	0	FALSE	0	62	2	0	FALSE	0.016129032	3	53	3	2	1	0
NC_041939.1	0	FALSE	0	59	4	0	FALSE	0.016949153	3	49	4	2	1	0
NC_041940.1	0	FALSE	0	61	2	0	FALSE	0.016393443	3	51	4	2	1	0
NC_041941.1	0	FALSE	0	58	2	0	FALSE	0.017241379	3	49	3	2	1	0
NC_041942.1	0	FALSE	0	60	2	0	FALSE	0.016666667	3	49	5	2	1	0
NC_041943.1	0	FALSE	0	60	2	0	FALSE	0.016666667	3	52	2	2	1	0
NC_041944.1	0	FALSE	0	61	2	0	FALSE	0.016393443	3	51	4	2	1	0
NC_041945.1	0	FALSE	0	61	2	0	FALSE	0.016393443	3	52	3	2	1	0
NC_041946.1	0	FALSE	0	63	2	0	FALSE	0.015873016	4	52	4	2	1	0
NC_041947.1	0	FALSE	0	92	2	0	FALSE	0.02173913	0	23	65	3	0	1
NC_041948.1	0	FALSE	0	93	2	0	FALSE	0	3	71	17	0	1	1
NC_041949.1	0	FALSE	0	80	6	0	FALSE	0.0125	2	58	17	1	0	2
NC_041950.1	0	FALSE	0	93	2	1	FALSE	0.021505376	2	80	7	3	0	1
NC_041951.1	0	FALSE	0	83	2	0	FALSE	0	2	69	10	0	1	1
NC_041952.1	0	FALSE	0	88	0	0	FALSE	0	2	69	15	0	1	1
NC_041953.1	0	FALSE	0	73	2	2	FALSE	0.109589041	4	49	9	8	2	1
NC_041954.1	0	FALSE	0	41	1	0	FALSE	0.048780488	2	30	5	3	0	1
NC_041955.1	0	FALSE	0	41	1	0	FALSE	0.024390244	2	31	5	2	0	1
NC_041956.1	0	FALSE	0	43	3	0	FALSE	0.046511628	2	30	8	2	0	1
NC_041957.1	0	FALSE	0	42	1	0	FALSE	0.071428571	2	30	6	3	0	1
NC_041958.1	0	FALSE	0	88	10	0	FALSE	0.022727273	4	60	19	4	0	1
NC_041959.1	0	FALSE	0	97	4	0	FALSE	0.010309278	6	68	18	3	1	1
NC_041960.1	0	FALSE	0	101	4	0	FALSE	0.00990099	7	65	24	3	1	1
NC_041961.1	0	FALSE	0	107	2	0	FALSE	0	0	25	82	0	0	0
NC_041962.1	0	FALSE	0	102	1	1	FALSE	0.019607843	2	86	9	3	0	2
NC_041963.1	0	FALSE	0	57	2	0	FALSE	0.01754386	1	48	5	2	1	0
NC_041964.1	0	FALSE	0	87	2	0	FALSE	0.022988506	3	75	6	2	1	0
NC_041965.1	0	FALSE	0	98	12	0	FALSE	0	1	88	8	0	0	1
NC_041966.1	0	FALSE	0	90	4	0	FALSE	0.033333333	4	74	6	4	1	1
NC_041967.1	0	FALSE	0	48	0	0	FALSE	0.020833333	13	27	6	1	0	1
NC_041968.1	0	FALSE	0	156	2	1	FALSE	0.019230769	10	129	7	5	3	2
NC_041969.1	0	FALSE	0	72	2	0	FALSE	0.013888889	4	54	9	2	0	3
NC_041970.1	0	FALSE	0	128	4	0	FALSE	0.0234375	7	98	18	4	0	1
NC_041971.1	0	FALSE	0	140	6	0	FALSE	0.014285714	5	91	40	3	0	1
NC_041972.1	0	FALSE	0	320	36	1	FALSE	0.01875	10	286	13	7	0	4
NC_041973.1	0	FALSE	0	315	36	1	FALSE	0.019047619	10	281	13	7	0	4
NC_041974.1	0	FALSE	0	317	36	1	FALSE	0.018927445	9	283	14	7	0	4
NC_041975.1	0	FALSE	0	321	36	1	FALSE	0.018691589	10	284	16	7	0	4
NC_041976.1	0	FALSE	0	96	16	0	FALSE	0.020833333	7	63	16	7	2	1
NC_041977.1	0	FALSE	0	141	6	1	FALSE	0.028368794	10	105	16	7	1	2
NC_041978.1	0	FALSE	0	115	3	1	FALSE	0.034782609	11	83	12	7	1	1
NC_041979.1	0	FALSE	0	133	4	1	FALSE	0.037593985	10	104	8	8	1	2
NC_041980.1	0	FALSE	0	273	12	3	FALSE	0.043956044	30	168	22	29	10	14
NC_041981.1	0	FALSE	0	273	14	3	FALSE	0.043956044	30	166	25	29	9	14
NC_041982.1	0	FALSE	0	77	3	0	FALSE	0.025974026	9	53	9	2	2	2
NC_041983.1	0	FALSE	0	80	1	0	FALSE	0.0125	8	49	18	1	2	2
NC_041984.1	0	FALSE	0	76	3	0	FALSE	0	9	53	11	0	2	1
NC_041985.1	0	FALSE	0	82	1	1	FALSE	0	9	61	10	0	1	1
NC_041986.1	0	FALSE	0	106	7	0	FALSE	0.018867925	6	78	17	2	0	3
NC_041987.1	0	FALSE	0	139	10	0	TRUE	0.028776978	7	109	14	5	1	3
NC_041988.1	0	FALSE	0	99	7	0	TRUE	0.02020202	8	70	16	2	0	3
NC_041989.1	0	FALSE	0	101	10	0	FALSE	0.00990099	7	82	8	1	0	3
NC_041990.1	0	FALSE	0	270	14	0	FALSE	0.048148148	32	157	21	33	13	14
NC_041991.1	0	FALSE	0	61	8	0	FALSE	0	0	48	11	0	1	1
NC_041992.1	0	FALSE	0	65	8	0	FALSE	0.015384615	1	50	11	1	1	1
NC_041993.1	0	FALSE	0	226	8	0	FALSE	0.022123894	10	189	19	6	1	1
NC_041994.1	0	FALSE	0	330	41	1	FALSE	0.012121212	11	140	168	4	0	7
NC_041995.1	0	FALSE	0	76	6	0	FALSE	0.065789474	6	51	9	7	1	2
NC_041996.1	0	FALSE	0	277	12	1	FALSE	0.039711191	31	147	44	30	10	15
NC_041997.1	0	FALSE	0	258	14	7	FALSE	0.050387597	24	54	153	22	3	2
NC_041998.1	0	FALSE	0	85	6	0	FALSE	0.011764706	3	67	11	2	1	1
NC_041999.1	0	FALSE	0	70	1	0	FALSE	0.014285714	4	54	9	3	0	0
NC_042000.1	0	FALSE	0	108	2	0	FALSE	0	3	86	15	2	0	2
NC_042001.1	0	FALSE	0	84	8	0	FALSE	0.011904762	2	59	20	1	0	2
NC_042002.1	0	FALSE	0	64	4	0	FALSE	0	4	37	20	1	1	1
NC_042003.1	0	FALSE	0	48	0	0	FALSE	0.020833333	13	28	5	1	0	1
NC_042004.1	0	FALSE	0	47	0	0	FALSE	0.021276596	13	26	6	1	0	1
NC_042005.1	0	FALSE	0	52	0	0	FALSE	0.019230769	13	31	6	1	0	1
NC_042006.1	0	FALSE	0	49	0	0	FALSE	0.020408163	13	29	5	1	0	1
NC_042007.1	0	FALSE	0	50	0	0	FALSE	0.02	13	29	6	1	0	1
NC_042008.1	0	FALSE	0	220	9	1	FALSE	0.018181818	12	164	35	5	0	4
NC_042009.1	0	FALSE	0	212	5	1	FALSE	0.023584906	12	178	14	6	0	2
NC_042010.1	0	FALSE	0	214	5	1	FALSE	0.023364486	12	180	14	6	0	2
NC_042011.1	0	FALSE	0	213	13	2	FALSE	0.028169014	12	173	19	7	0	2
NC_042012.1	0	FALSE	0	213	13	2	FALSE	0.028169014	12	168	24	7	0	2
NC_042013.1	0	FALSE	0	836	117	2	FALSE	0.023923445	21	124	653	27	3	8
NC_042014.1	0	FALSE	0	71	1	0	FALSE	0.014084507	3	57	8	3	0	0
NC_042015.1	0	FALSE	0	73	5	0	FALSE	0.01369863	4	56	9	3	0	1
NC_042016.1	0	FALSE	0	81	0	1	FALSE	0	2	64	13	0	1	1
NC_042017.1	0	FALSE	0	135	6	0	FALSE	0.044444444	10	105	8	9	1	2
NC_042018.1	0	FALSE	0	242	35	1	FALSE	0.024793388	8	125	100	6	0	3
NC_042019.1	0	FALSE	0	238	12	1	FALSE	0.042016807	29	128	32	29	10	10
NC_042020.1	0	FALSE	0	53	2	0	FALSE	0	1	41	11	0	0	0
NC_042021.1	0	FALSE	0	68	2	0	FALSE	0.014705882	3	51	10	2	1	1
NC_042022.1	0	FALSE	0	64	2	0	FALSE	0.015625	3	46	11	2	1	1
NC_042023.1	0	FALSE	0	69	2	0	FALSE	0.014492754	3	54	8	2	1	1
NC_042024.1	0	FALSE	0	50	2	0	FALSE	0.02	6	32	6	3	3	0
NC_042025.1	0	FALSE	0	90	6	2	FALSE	0.066666667	2	68	12	6	2	0
NC_042027.1	0	FALSE	0	136	12	0	TRUE	0.029411765	6	105	16	5	1	3
NC_042028.1	0	FALSE	0	86	4	0	FALSE	0.023255814	4	62	15	3	1	1
NC_042029.1	0	FALSE	0	58	3	1	FALSE	0.017241379	5	38	8	4	1	2
NC_042030.1	0	FALSE	0	113	8	0	FALSE	0.026548673	2	83	22	3	0	3
NC_042031.1	0	FALSE	0	94	4	0	FALSE	0.010638298	7	75	8	1	2	1
NC_042032.1	0	FALSE	0	106	7	0	FALSE	0.009433962	1	84	18	2	0	1
NC_042033.1	0	FALSE	0	92	1	1	FALSE	0.032608696	4	71	10	6	0	1
NC_042034.1	0	FALSE	0	96	11	0	FALSE	0	3	85	7	0	0	1
NC_042035.1	0	FALSE	0	93	11	0	FALSE	0	3	83	6	0	0	1
NC_042036.1	0	FALSE	0	71	3	0	FALSE	0.028169014	9	49	8	2	2	1
NC_042037.1	0	FALSE	0	80	14	0	FALSE	0.0375	1	62	11	3	2	1
NC_042038.1	0	FALSE	0	73	6	0	FALSE	0.02739726	5	48	12	4	1	3
NC_042039.1	0	FALSE	0	264	10	1	FALSE	0.045454545	31	152	19	33	12	17
NC_042040.1	0	FALSE	0	222	4	1	FALSE	0.027027027	11	70	133	7	0	1
NC_042041.1	0	FALSE	0	71	13	0	FALSE	0.014084507	3	49	12	2	2	3
NC_042042.1	0	FALSE	0	57	0	0	FALSE	0	2	37	16	0	1	1
NC_042043.1	0	FALSE	0	85	6	0	FALSE	0.047058824	5	54	17	6	1	2
NC_042044.1	0	FALSE	0	256	10	1	FALSE	0.04296875	30	138	29	32	12	15
NC_042045.1	0	FALSE	0	84	2	0	FALSE	0.011904762	2	66	13	1	0	2
NC_042046.1	0	FALSE	0	75	8	0	FALSE	0.026666667	5	51	11	4	1	3
NC_042047.1	0	FALSE	0	211	18	2	FALSE	0.033175355	28	131	29	15	5	3
NC_042048.1	0	FALSE	0	192	2	1	FALSE	0.046875	10	145	19	12	5	1
NC_042049.1	0	FALSE	0	45	2	0	FALSE	0.044444444	3	11	26	4	1	0
NC_042050.1	0	FALSE	0	89	9	3	FALSE	0.04494382	2	77	5	4	0	1
NC_042051.1	0	FALSE	0	70	4	0	FALSE	0.028571429	8	50	6	3	2	1
NC_042052.1	0	FALSE	0	73	4	0	FALSE	0.02739726	8	50	9	3	2	1
NC_042053.1	0	FALSE	0	106	2	0	FALSE	0.009433962	3	86	11	3	0	3
NC_042054.1	0	FALSE	0	156	5	1	FALSE	0.012820513	8	118	20	5	3	2
NC_042055.1	0	FALSE	0	70	2	0	FALSE	0.028571429	4	50	11	3	1	1
NC_042056.1	0	FALSE	0	263	34	0	FALSE	0.022813688	7	236	10	6	0	4
NC_042057.1	0	FALSE	0	53	5	0	FALSE	0.037735849	13	18	8	9	0	5
NC_042058.1	0	FALSE	0	80	3	0	FALSE	0.0125	9	52	15	1	2	1
NC_042059.1	0	FALSE	0	1	0	0	FALSE	0	0	0	1	0	0	0
NC_042060.1	0	FALSE	0	345	38	0	FALSE	0.014492754	10	302	22	5	0	6
NC_042061.1	0	FALSE	0	203	20	2	FALSE	0.044334975	29	135	13	17	5	4
NC_042062.1	0	FALSE	0	69	13	0	FALSE	0	1	50	16	2	0	0
NC_042063.1	0	FALSE	0	25	1	0	FALSE	0.12	0	11	11	3	0	0
NC_042064.1	0	FALSE	0	3	1	0	FALSE	0	0	1	2	0	0	0
NC_042065.1	0	FALSE	0	60	8	0	FALSE	0.033333333	0	43	13	2	1	1
NC_042066.1	0	FALSE	0	82	4	0	FALSE	0.06097561	6	60	5	7	1	3
NC_042067.1	0	FALSE	0	307	12	1	FALSE	0.039087948	31	180	35	35	11	15
NC_042074.1	0	FALSE	0	153	6	3	FALSE	0.091503268	13	84	29	21	1	5
NC_042075.1	0	FALSE	0	135	6	0	FALSE	0.02962963	10	104	11	7	1	2
NC_042076.1	0	FALSE	0	141	6	0	FALSE	0.035460993	10	107	13	8	1	2
NC_042077.1	0	FALSE	0	267	10	1	FALSE	0.048689139	31	154	18	35	12	17
NC_042078.1	0	FALSE	0	267	10	1	FALSE	0.048689139	31	154	19	34	12	17
NC_042079.1	0	FALSE	0	94	6	0	FALSE	0	4	81	4	2	1	2
NC_042080.1	0	FALSE	0	95	6	0	FALSE	0	4	81	5	2	1	2
NC_042081.1	0	FALSE	0	356	40	0	FALSE	0.016853933	9	309	26	6	0	6
NC_042082.1	0	FALSE	0	148	0	5	FALSE	0.040540541	7	42	92	7	0	0
NC_042084.1	0	FALSE	0	77	8	0	FALSE	0.025974026	1	54	18	3	1	0
